"Friends' aired its last episode on May 6, 2004. The episode, 'The Last One', saw Monica and Chandler shifting to their new apartment, Rachel staying with Ross in New York, and the group, including Joey and Phoebe, leaving for their last coffee. The show featured Jennifer Aniston, David Schwimmer, Courteney Cox, Matthew Perry, Matt Le Blanc and Lisa Kudrow.","['Friends', 'Monica', 'Chandler', 'Rachel', 'Ross', 'Joey', 'Phoebe', 'Jennifer Aniston', 'David Schwimmer', 'Courteney Cox', 'Matthew Perry', 'Matt Le Blanc', 'Lisa Kudrow']","['Entertainment', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person']","['TV Show', 'Character', 'Character', 'Character', 'Character', 'Character', 'Character', 'Actress', 'Actor', 'Actress', 'Actor', 'Actor', 'Actress']","[['last episode on May 6, 2004'], [], [], [], [], [], [], [], [], [], [], [], []]","['Monica', 'Rachel', 'Friends', 'Friends', 'Friends', 'Friends', 'Friends', 'Friends', 'Friends', 'Friends', 'Friends', 'Friends', 'Friends', 'Friends']","['Chandler', 'Ross', 'Monica', 'Chandler', 'Rachel', 'Ross', 'Joey', 'Phoebe', 'Jennifer Aniston', 'David Schwimmer', 'Courteney Cox', 'Matthew Perry', 'Matt Le Blanc', 'Lisa Kudrow']","['Shifted to new apartment together', 'Staying together in NY', 'Character', 'Character', 'Character', 'Character', 'Character', 'Character', 'Cast member', 'Cast member', 'Cast member', 'Cast member', 'Cast member', 'Cast member']",,,,,,,,,,,,,,
"Streaming on Netflix, the newly-released movie Thar is set in 1985 in the Munabao village on the Rajasthan border. The movie is a tame tale of retribution that deals with criminals, opium smugglers, an antique trader and more. Starring father son duo, Anil-Harsvardhan Kapoor, father delivers a restrained performance while Kapoor Jr finds himself tackling.","['Thar', 'Anil Kapoor', 'Harshvardhan Kapoor', 'Munabao village']","['Entertainment', 'Person', 'Person', 'Location']","['Movie', 'Actor', 'Actor', 'Village']","[['set in 1985', 'deals with criminals, opium smugglers, an antique trader and more'], ['delivers a restrained performance'], ['tackles'], ['on the Rajasthan border']]","['Thar', 'Thar', 'Thar']","['Anil Kapoor', 'Harshvardhan Kapoor', 'Munabao village']","['Starring', 'Starring', 'Set in']",,,,,,,,,,,,,,
"Nushrratt Bharuccha, who is playing the role of a condom sales girl in 'Janhit Mein Jaari', hit back at trolls after she received filthy comments on its posters. Nushrratt shared her clip on Instagram in which the actress is addressing the comments and they also appear on screen. Speaking of posters, she says in the video, ""People took it in another way.""",Error parsing JSON:,"Expecting ',' delimiter: line 1 column 186 (char 185)",and Headline Number is:,82,,,,,,,,,,,,,,,,,
Organization,['Organization'],['Organization'],['Business Entity'],[[]],[],[],[],,,,,,,,,,,,,,
"Taking the stand for a second day as part of her multi-million dollar defamation trial, actress Amber Heard alleged that her ex-husband Johnny Depp assaulted her by kicking her on a cross-country flight from Boston to Los Angeles in 2014. She alleged that Depp‚Äôs anger stemmed from a perceived affair with fellow actor James Franco.","['Amber Heard', 'Johnny Depp', 'James Franco', 'Boston', 'Los Angeles', 'cross-country flight']","['Person', 'Person', 'Person', 'Location', 'Location', 'Transportation']","['Actress', 'Actor', 'Actor', 'City', 'City', 'Flight']","[['multi-million dollar defamation trial'], [], [], [], [], ['from Boston to Los Angeles in 2014']]","['Amber Heard', 'Amber Heard', 'Johnny Depp', 'Johnny Depp']","['Johnny Depp', 'James Franco', 'Amber Heard', 'cross-country flight']","['ex-husband', 'perceived affair', 'assaulted', 'on a cross-country flight from Boston to Los Angeles in 2014']",,,,,,,,,,,,,,
"Mrunal Thakur, who played the female lead in Shahid Kapoor-starrer 'Jersey', opened up about its poor performance at the box office. Mrunal said that she was 'bummed' and felt 'low' while witnessing its box office failure. ""Maybe one of the reasons (it did not work) is that the dubbed Hindi version of the film is airing on television,"" Mrunal told ETimes.","['Mrunal Thakur', 'Shahid Kapoor', 'Jersey', 'ETimes']","['Person', 'Person', 'Entertainment', 'Media']","['Actress', 'Actor', 'Movie', 'News Channel/Website']","[['played female lead in Jersey'], [], ['poor performance at the box office'], []]","['Mrunal Thakur', 'Mrunal Thakur']","['Jersey', 'Shahid Kapoor']","['Played Female Lead In', 'Co-Star']",,,,,,,,,,,,,,
"Stand-up comedian Munawar Faruqui has emerged as one of the finalists in 'Lock Upp'. Speculation is rife that his kid will enter the show in the finale episode, The Siasat Daily reported while quoting News18. However, the entry of the comedian's wife isn't confirmed, the report added. In an episode, Faruqui had revealed that he is married and has a child.","['Munawar Faruqui', 'Lock Upp', 'News18', 'The Siasat Daily']","['Person', 'Reality Show', 'Media Outlet', 'Media Outlet']","['Comedian', 'Television Programme', 'News Channel', 'Newspaper']","[['finalist in Lock Upp', 'married', 'has a child'], [], [], []]","['Munawar Faruqui', 'News18', 'The Siasat Daily', 'The Siasat Daily']","['Lock Upp', 'The Siasat Daily', 'Lock Upp', 'Munawar Faruqui']","['Finalist', 'Quoted', 'Reported speculation about kid entering show', 'reported marriage status']",,,,,,,,,,,,,,
KGF: Chapter 2 has been roaring at the box office since its release. Trade analyst Taran Adarsh took to Twitter to share that the Hindi version of KGF 2 has surpassed the lifetime collection of Aamir Khan's 2016 film 'Dangal' as Yash's magnum opus earned ‚Çπ391 crore in three weeks. KGF 2 has now become the 2nd highest-grossing Hindi film after 'Baahubali 2'.,"['KGF: Chapter 2', 'Aamir Khan', 'Taran Adarsh']","['Entertainment', 'Person', 'Person']","['Movie', 'Actor', 'Trade Analyst']","[['earned ₹391 crore in three weeks', ""2nd highest-grossing Hindi film after 'Baahubali 2'""], [""2016 film 'Dangal'""], []]","['KGF: Chapter 2', 'KGF: Chapter 2']","['Taran Adarsh', ""Aamir Khan's Dangal""]","['Surpassed the lifetime collection of', 'surpassed the lifetime collection of']",,,,,,,,,,,,,,
"India will be getting honoured at the Cannes Film Festival 2022 scheduled for May 17 - 28. India has been chosen as the first-ever country honour at Marche Du Film, which is the business wing of the festival. Satyajit Ray‚Äôs classic Pratidwani will also be screened as a part of this edition along with R. Madhavan‚Äôs ‚ÄòRocketry‚Äô.","['India', 'May 17 - 28', 'Marche Du Film', 'Satyajit Ray', 'Pratidwani', 'R. Madhavan', ""'Rocketry'""]","['Country', 'Date', 'Organization', 'Person', 'Film', 'Person', 'Film']","['Geographical Location', 'Event', 'Business Wing', 'Director', 'Movie', 'Actor', 'Movie']","[['Honoured at Cannes Film Festival 2022'], [], [], ['Classic Pratidwani'], ['Screened at Cannes Film Festival 2022'], [""Director of 'Rocketry'""], ['Screened at Cannes Film Festival 2022']]","['India', 'May 17 - 28', 'Marche Du Film', 'Marche Du Film', 'R. Madhavan']","['Marche Du Film', 'India', 'Pratidwani', ""'Rocketry'"", ""'Rocketry'""]","['Chosen as Country Honour', 'Festival Duration', 'Will be Screened', 'Will be Screened', 'Director']",,,,,,,,,,,,,,
"Doctor Strange: Multiverse of Madness' hit the screens on May 6. Like any other Marvel movie, the end credits of the film are grabbing headlines. It has a mysterious scene which is of 'pizza poppa', a street vendor who makes a comeback with a bruised face in the credits roll and says, 'It's over'. It signifies that the film won't have any upcoming parts.","['Doctor Strange: Multiverse of Madness', 'pizza poppa']","['Entertainment', 'Character']","['Movie', 'Street Vendor']","[['released on May 6'], ['bruised face', ""'It's over'""]]",['Doctor Strange: Multiverse of Madness'],['pizza poppa'],['Appears in'],,,,,,,,,,,,,,
Indian actor Sayaji Shinde on Friday opposed the plans of cutting 158 trees that aims to make way for the construction of a hostel in the premises of Lokmanya Tilak Municipal General Hospital aka Sion hospital. Shinde posted a video on his twitter handle questioning how a health facility that saves life can allow ‚Äú158 deaths‚Äù pointing at the trees.,"['Sayaji Shinde', 'Indian', 'Lokmanya Tilak Municipal General Hospital', 'Hostel', 'Tree']","['Person', 'Country', 'Location', 'Building', 'Nature']","['Actor', 'Nation', 'Hospital', 'Construction', 'Plant']","[['Opposed tree cutting plan'], [], [], [], []]",['Sayaji Shinde'],['Lokmanya Tilak Municipal General Hospital'],['Opposed tree cutting plan'],,,,,,,,,,,,,,
"On the set of ‚ÄòThe Kapil Sharma Show‚Äô, actor Ranveer Singh revealed how he would roam around Delhi University only to absorb the culture of Delhi for his role of Bittoo Sharma in ‚ÄòBand Baaja Baaraat‚Äô. ‚ÄúI worked on my accent by watching all the Delhi-based films,‚Äù he added. The actor will now be seen in ‚ÄòJayeshbhai Jordaar‚Äô with Shalini Pandey.","['Ranveer Singh', 'The Kapil Sharma Show', 'Delhi University', 'Band Baaja Baaraat', 'Jayeshbhai Jordaar']","['Person', 'Entertainment', 'Location', 'Entertainment', 'Entertainment']","['Actor', 'TV show', 'University', 'Movie', 'Movie']","[['roamed around Delhi University', 'worked on accent by watching Delhi based movies'], [], [], ['role of Bittoo Sharma'], ['with Shalini Pandey']]","['Ranveer Singh', 'Ranveer Singh', 'Ranveer Singh', 'Ranveer Singh']","['The Kapil Sharma Show', 'Delhi University', 'Band Baaja Baaraat', 'Jayeshbhai Jordaar']","['Appeared on', 'Roamed around', 'Played role in', 'Will appear in']",,,,,,,,,,,,,,
"Model, actress Erika Packard confirmed that she will be participating in Rohit Shetty's show, 'Khatron Ke Khiladi 12'. According to a FilmiBeat report, Packard said that she is 'glad' to be a part of the show. ""I always wanted to test my capabilities and conquer my fears,"" she told India Forums. Choreographer Tushar Kalia will also participate in KKK 12.","['Erika Packard', 'Rohit Shetty', 'Khatron Ke Khiladi 12', 'Tushar Kalia']","['Person', 'Person', 'Entertainment', 'Person']","['Model & Actress', 'Director', 'TV Show', 'Choreographer']","[['participating in Khatron Ke Khiladi 12', 'Glad to be a part of the show', 'Wants to test her capabilities and conquer her fears'], [], [], ['Participating in Khatron Ke Khiladi 12']]","['Erika Packard', 'FilmiBeat', 'India Forums', 'Erika Packard']","['Khatron Ke Khiladi 12', 'Erika Packard', 'Erika Packard', 'Tushar Kalia']","['Participating in', 'Reported by', 'Interviewed by', 'Also Participating in']",,,,,,,,,,,,,,
"US-based singer Akash Ahuja recently released a song ‚ÄòPriyanka‚Äô, dedicated to none other than the global sensation Priyanka Chopra Jonas. While sharing the song, Akash wrote, ""Gave acting a shot in my new video for ‚ÄúPriyanka‚Äù ft. @thelearobinson, hope you like it."" The song marks the singer's acting debut as he is seen playing the role of a jilted lover.","['Akash Ahuja', 'Priyanka Chopra Jonas']","['Person', 'Person']","['Singer', 'Actress']","[[""released song 'Priyanka'"", 'acting debut'], []]",['Akash Ahuja'],['Priyanka Chopra Jonas'],['dedicated song to'],,,,,,,,,,,,,,
"Bollywood actress Alia Bhatt is getting ready to make her Hollywood debut in the film titled 'Heart of Stone' alongside Gal Gadot and Jamie Dornan. ‚ÄúRight after wrapping up the schedule of Rocky Aur Rani Ki Prem Kahani, Alia will be off to the UK for a marathon schedule,"" a source was quoted as saying by Pinkvilla.","['Alia Bhatt', 'Gal Gadot', 'Jamie Dornan', 'UK']","['Person', 'Person', 'Person', 'Location']","['Actress', 'Actress', 'Actor', 'Country']","[['Hollywood Debut', 'Rocky Aur Rani Ki Prem Kahani'], [], [], []]","['Alia Bhatt', 'Alia Bhatt', 'Alia Bhatt', 'Alia Bhatt']","['Heart of Stone', 'Gal Gadot', 'Jamie Dornan', 'UK']","['Starring', 'Co-star', 'Co-star', 'Traveling To']",,,,,,,,,,,,,,
"When asked about the wedding rumours with KL Rahul, Athiya Shetty refused to answer. ‚ÄúLet people think whatever they want to,‚Äù she said. Athiya also revealed that she will soon be moving in to a new house but not with KL Rahul. ‚ÄúI am not moving in with anyone, but my parents! My family and I will be staying in this brand new home,‚Äù she said.","['Athiya Shetty', 'KL Rahul']","['Person', 'Person']","['Actress', 'Cricketer']","[[], []]","['Athiya Shetty', 'Athiya Shetty', 'Athiya Shetty']","['KL Rahul', 'New House', 'Her Parents']","['Rumoured Relationship', 'Will move into', 'Will live with']",,,,,,,,,,,,,,
"Bollywood multi-hyphenate Farhan Akhtar will be part of the cast of Disney Plus‚Äô upcoming series Ms. Marvel. It is expected that the actor will be featured as a guest in the series. This will be the actor's debut Hollywood project. ‚ÄòMs. Marvel‚Äô, starring Iman Vellaniis, will mark Marvel Studios' sixth web series and is scheduled to premiere on June 8, 2022.","['Farhan Akhtar', 'Disney Plus', 'Ms. Marvel']","['Person', 'Organization', 'Entertainment']","['Actor', 'Streaming Platform', 'Series']","[['debut Hollywood project'], [], ['starring Iman Vellaniis', 'June 8, 2022 release date']]","['Farhan Akhtar', 'Disney Plus', 'Ms. Marvel']","['Disney Plus', 'Ms. Marvel', 'Farhan Akhtar']","['Part of Cast', 'Platform', 'Guest Appearance']",,,,,,,,,,,,,,
"Marvel‚Äôs new film, ‚ÄòDoctor Strange in the Multiverse of Madness‚Äô opened to excellent numbers on the opening day. As per early trends, Benedict Cumberbatch &  Elizabeth Olsen-starrer managed to earn approximately ‚Çπ28 crore net at the India box office with advance ticket sales. The collection is expected to grow further over the weekend with a steady rise.","['Benedict Cumberbatch', 'Elizabeth Olsen', 'Marvel', 'Doctor Strange in the Multiverse of Madness']","['Person', 'Person', 'Organization', 'Entertainment']","['Actor', 'Actress', 'Media Company', 'Movie']","[[], [], [], ['earned approximately ‚Çpi28 crore net at the India box office with advance ticket sales']]","['Benedict Cumberbatch', 'Elizabeth Olsen']","['Doctor Strange in the Multiverse of Madness', 'Doctor Strange in the Multiverse of Madness']","['Starred', 'Starred']",,,,,,,,,,,,,,
"Ajay Devgn's third directorial 'Runway 34', starring Ajay Devgn and Rakul Preet Singh, is not doing great business at the box office. The movie could collect Rs 22 crore in the first week and now with the release of 'Dr. Strange 2', the movie's collection may fall further. The film was released in the theatres on April 29, alongside 'Heropanti 2'.",Error parsing JSON:,Expecting property name enclosed in double quotes: line 1 column 394 (char 393),and Headline Number is:,98,,,,,,,,,,,,,,,,,
"Actor Mike Hagerty, who featured in 'Friends' as one of the character actors, died at the age of 67 on Thursday in Los Angeles, according to Variety. However, the cause of the death is not known yet. The news of the actor‚Äôs demise was shared by Bridget Everett, who played Mike's on-screen daughter in 'Somebody Somewhere' on her Instagram on Friday.","['Mike Hagerty', 'Los Angeles', 'Variety', 'Bridget Everett']","['Person', 'Location', 'Organization', 'Person']","['Actor', 'City', 'Media House', 'Actor']","[['died at the age of 67', 'featured in Friends'], [], [], [""played Mike's on-screen daughter in Somebody Somewhere""]]","['Mike Hagerty', 'Variety', 'Bridget Everett']","['Los Angeles', 'Mike Hagerty', 'Mike Hagerty']","['Died in', 'Shared News', 'Played On Screen Daughter']",,,,,,,,,,,,,,
"Amyra Dastur made her Bollywood debut with ‚ÄòIssaq‚Äô in 2013 and later appeared in films like 'Rajma Chawal', ‚ÄòMr. X‚Äô and 'Kalakaandi'. She once told IANS that she didn't tell her parents about the side-shaved hairstyle for 'Rajma Chawal' until she got the look. ""They freaked out in the best way possible,"" the actress said.",Error parsing JSON:,Expecting property name enclosed in double quotes: line 1 column 181 (char 180),and Headline Number is:,100,,,,,,,,,,,,,,,,,
"Tennis legend Leander Paes and Bollywood actress Kim Sharma are likely to opt for a court marriage this year. According to a Pinkvilla report, Kim and Leander's parents recently visited Mumbai and were involved in their marriage discussions at the former's Bandra residence. However, nothing has been confirmed officially.","['Leander Paes', 'Kim Sharma', 'Mumbai', 'Bandra', 'Pinkvilla']","['Person', 'Person', 'Location', 'Location', 'Organization']","['Tennis Player', 'Bollywood Actress', 'City', 'Suburb', 'News Website']","[[], [], [], [], []]","['Leander Paes', ""Kim Sharma's Parents"", ""Kim Sharma's Parents"", ""Kim Sharma's Parents"", 'Pinkvilla']","['Kim Sharma', 'Leander Paes', 'Mumbai', 'Bandra', 'Leander Paes']","['Partner', 'Discussions about Marriage', 'Visited', 'Visited', 'Reported']",,,,,,,,,,,,,,
"TV reality show 'Lock Upp' grand finale is set to premiere at 10:30 pm on Saturday. A total of six finalists will fight for the trophy and cash prize. Actor-model Prince Narula, a winner of several reality shows, is one of the finalists. Comedian Munawar Faruqui and actress Payal Rohatgi are too on the list of the finalists.","['TV reality show Lock Upp', 'Prince Narula', 'Munawar Faruqui', 'Payal Rohatgi']","['Entertainment', 'Person', 'Person', 'Person']","['Reality Show', 'Actor-Model', 'Comedian', 'Actress']","[['Grand Finale', 'Set to premiere at 10:30 pm on Saturday'], ['Winner of several reality shows'], [], []]","['TV reality show Lock Upp', 'TV reality show Lock Upp', 'TV reality show Lock Upp']","['Prince Narula', 'Munawar Faruqui', 'Payal Rohatgi']","['Finalist', 'Finalist', 'Finalist']",,,,,,,,,,,,,,
"Will Smith's first release since his infamous slap on Chris Rock at the 94th Oscars has been delayed to next year by Apple. Smith's next film, 'Emancipation', will now hit the screens in 2023, instead of a fall 2022 release. Multiple studios have delayed or canceled his upcoming projects after the incident, which earned him a 10-year ban from the Oscars.","['Will Smith', 'Chris Rock', '94th Oscars', 'Emancipation']","['Person', 'Person', 'Event', 'Entertainment']","['Actor', 'Comedian', 'Awards Ceremony', 'Movie']","[['10-year ban from Oscars'], [], [], ['Release Date 2023']]","['Will Smith', 'Will Smith', 'Apple']","['94th Oscars', 'Emancipation', 'Emancipation']","['Slapped Chris Rock', 'Starring', 'Release Delayed']",,,,,,,,,,,,,,
"Tik Tok star Faisal Shaikh (Mr Faisu) to participate as a contestant in the stunt-based reality TV show, 'Khatron Ke Khiladi Season 12.' ""From being a social media superstar to now participating in 'Khatron Ke Khiladi', the feeling itself is unfathomable,"" Faisal told IANS. ""I am ready for the thrill, action and adventure that awaits this season,"" he added.","['Faisal Shaikh', 'Khatron Ke Khiladi Season 12']","['Person', 'Entertainment']","['TikTok Star', 'Reality Show']","[[], []]",['Faisal Shaikh'],['Khatron Ke Khiladi Season 12'],['Participating'],,,,,,,,,,,,,,
"South superstar Mammootty and his wife Sulfath mark their 43rd wedding anniversary on Saturday (May 7). Mammootty's son, actor Dulquer Salmaan wished them a happy wedding anniversary on Instagram and penned a heartfelt note on the occasion. ""The greatest love story never told! Wishing these cuties the happiest wedding anniversary,"" Salmaan wrote.","['Mammootty', 'Sulfath', 'South Superstar', 'Dulquer Salmaan']","['Person', 'Person', 'Person', 'Person']","['Actor', 'Wife', 'Title', 'Actor']","[[], [], [], []]","['Dulquer Salmaan', 'Dulquer Salmaan', 'Dulquer Salmaan']","['Mammootty', 'Sulfath', 'Mammootty and Sulphat']","['Father', 'Mother', 'wished Happy Anniversary']",,,,,,,,,,,,,,
"South actress Nayanthara is set to tie the knot with her beau, actor Vignesh Shivan on June 9 in Tirupati, reports OTTplay. The wedding is said to be an intimate affair, the report further claimed. The couple recently visited Shirdi while celebrating the success of their film, 'Kaathuvaakula Rendu Kadhal'. Actor Vignesh also posted their photo on Instagram.","['Nayanthara', 'Vignesh Shivan', 'Tirupati', 'Shirdi', 'Kaathuvaakula Rendu Kadhal']","['Person', 'Person', 'Location', 'Location', 'Entertainment']","['Actress', 'Actor', 'City', 'Religious Place', 'Film']","[['set to marry Vignesh Shivan on June 9'], ['beau of Nayanthara', 'posted photo on instagram'], [], [], []]","['Nayanthara', 'Nayanthara', 'Nayanthara', 'Vignesh Shivan']","['Vignesh Shivan', 'Tirupati', 'Shirdi', 'Instagram']","['Beau', 'Getting married in', 'Recently visited', 'Posted photo on']",,,,,,,,,,,,,,
"TV actress Chhavi Mittal, who recently underwent breast cancer surgery, is recovering and has opted for physiotherapy. Mittal posted a video on Instagram in which the actress can be seen going through physiotherapy treatment as she is ""struggling"" to get her hand above her head after 12 days of surgery. ""Never back down,"" she wrote as the caption.",['Chhavi Mittal'],['Person'],['TV Actress'],"[['recently underwent breast cancer surgery', 'opted for physiotherapy', 'posted a video on instagram', ""writing 'never back down' as caption""]]",['Chhavi Mittal'],['Physiotherapy'],['Undergoing'],,,,,,,,,,,,,,
"Actress Kajal Aggarwal shared the first picture of her baby boy Neil Kitchlu on Instagram on the occasion of Mother's day. The picture showed her hugging him as he slept on her chest. Aggarwal also wrote a heartfelt note to her son, calling him her first everything. ‚ÄúDearest Neil, My first. I want you to know how precious you are,...,‚Äù she wrote.","['Kajal Aggarwal', 'Neil Kitchlu']","['Person', 'Person']","['Actress', 'Baby Boy']","[['first child', 'mother'], ['son of Kajal Aggarwal']]",['Kajal Aggarwal'],['Neil Kitchlu'],['Mother'],,,,,,,,,,,,,,
"Actor Disha Patani is all set to star in Nag Ashwin‚Äôs movie ‚ÄòProject K‚Äô alongside Prabhas, Deepika Padukone, and Amitabh Bachchan. Patani made the announcement on Instagram by sharing a pic of a gift hamper and special handwritten note from Project K's production house. The note read, ""Project K welcomes you! We are thrilled...‚Äù","['Disha Patani', 'Prabhas', 'Deepika Padukone', 'Amitabh Bachchan', 'Nag Ashwin', 'Project K']","['Person', 'Person', 'Person', 'Person', 'Person', 'Entertainment']","['Actress', 'Actor', 'Actress', 'Actor', 'Director', 'Movie']","[[], [], [], [], [], []]","['Disha Patani', 'Prabhas', 'Deepika Padukone', 'Amitabh Bachchan']","['Project K', 'Project K', 'Project K', 'Project K']","['Starring', 'Starring', 'Starring', 'Starring']",,,,,,,,,,,,,,
"Lock Upp' winner Munawar Faruqui who was arrested and spent time in a real lock-up, says it was comparatively easier for him. ""Well compared to the real lock-up, this was not even half per cent...no one knows the humiliation there,"" he said. He was arrested and jailed for a month in Bhopal on January 2, 2021 for a comedy show that he didn't even perform.","['Munawar Faruqui', 'Bhopal']","['Person', 'Location']","['Comedian', 'City']","[['Lock Upp winner', 'spent time in jail'], []]",['Munawar Faruqui'],['Bhopal'],['Jailed'],,,,,,,,,,,,,,
"Vicky Kaushal wished mom Veena Kaushal and mother-in-law Suzzane Turquotte on Mother's Day. He posted unseen photos from his wedding with Katrina Kaif on Instagram. The first two photos feature Vicky with mom Veena enjoying the wedding festivities. The third one has Vicky and Katrina bowing down to Suzzane for blessings. ""Mawa Thandiya Chawa,"" he wrote.","['Vicky Kaushal', 'Veena Kaushal', 'Suzzane Turquotte', 'Katrina Kaif']","['Person', 'Person', 'Person', 'Person']","['Actor', 'Mom', 'MIL', 'Actress']","[[], [], [], []]","['Vicky Kaushal', 'Vicky Kaushal', 'Vicky Kaushal']","['Veena Kaushal', 'Suzzane Turquotte', 'Katrina Kaif']","['son', 'father-in-law', 'husband']",,,,,,,,,,,,,,
"On the occasion of Mother‚Äôs day, actress Kareena Kapoor Khan shared a picture from her recent vacation with her two munchkins, Taimur and Jeh, whom she shares with husband Saif Ali Khan. The actress captioned the post, ‚ÄúThe length and breadth of my life. Happy Mother‚Äôs Day.‚Äù","['Kareena Kapoor Khan', 'Saif Ali Khan', 'Taimur', 'Jeh']","['Person', 'Person', 'Person', 'Person']","['Actress', 'Actor', 'Child', 'Child']","[['two children Taimur and Jeh'], [], [], []]","['Kareena Kapoor Khan', 'Kareena Kapoor Khan', 'Kareena Kapoor Khan']","['Taimur', 'Jeh', 'Saif Ali Khan']","['Mother', 'Mother', 'Wife']",,,,,,,,,,,,,,
"TV actress Mahhi Vij on Sunday sought the help of Mumbai police after she allegedly received rape threats from a man. Mahhi recorded the number plate of his car and posted its clip on Twitter. Sharing her experience, she wrote, ""This person banged my car, got abusive, and gave me rape threats."" Mumbai police responded to it asking her to lodge a complaint.","['Mahhi Vij', 'Man', 'Car', 'Twitter']","['Person', 'Person', 'Vehicle', 'Online Platform']","['TV Actress', 'Threatener', 'Automobile', 'Social Media']","[['received rape threats'], ['banged car', 'gave abuse', 'rape threat'], ['number plate'], []]","['Mahhi Vij', 'Man', 'Mahhi Vij', 'Mumbai Police']","['Man', 'Car', 'Twitter', 'Mahhi Vij']","['Received Threat From', 'Banged', 'Posted Clip On', 'Responded To Complaint']",,,,,,,,,,,,,,
"Born on May 8, 1974, Anurag Basu is known for directing films like 'Gangster', 'Life in a Metro', and 'Barfi'. He made his digital debut with 'Ludo' in 2020, amid the COVID-19 pandemic. Basu once revealed how he came up with the idea of 'Ludo' saying that he wanted to make it like 'Life in a Metro,' ""where various stories have a domino effect on each other.""","['Anurag Basu', 'Gangster', 'Life in a Metro', 'Barfi', 'Ludo', '2020']","['Person', 'Entertainment', 'Entertainment', 'Entertainment', 'Entertainment', 'Date']","['Director', 'Movie', 'Movie', 'Movie', 'Series/Show', 'Year']","[['Born on May 8, 1974', ""directed films like 'Gangster', 'Life in a Metro', and 'Barfi'"", ""made digital debut with 'Ludo' in 2020"", ""revealed idea of 'Ludo'""], [], [], [], [""made digital debut with 'Ludo' in 2020"", 'COVID-19 pandemic'], []]","['Anurag Basu', 'Anurag Basu', 'Anurag Basu', 'Anurag Basu', 'Anurag Basu']","['Gangster', 'Life in a Metro', 'Barfi', 'Ludo', '2020']","['Directed', 'Directed', 'Directed', 'Directed', 'debuted in']",,,,,,,,,,,,,,
"Born on May 8, 1953, Remo Fernandes is best known for singing songs like 'O Meri Munni' and 'Pyaar Toh Hona Hi Tha.' Remo once revealed how he views music as a choice of career, saying, ""I don't see music as a career choice to be changed as per the whims of success or failure."" He added, ""I would still make music without an audience.""",['Remo Fernandes'],['Person'],['Singer'],"[['Born on May 8, 1953', ""Songs like 'O Meri Munni' and 'Pyaar Toh Hona Hi Tha'"", 'Views music as a choice of career']]",[],[],[],,,,,,,,,,,,,,
"Sonam Kapoor and Anand Ahuja mark their sixth wedding anniversary on Sunday. The actress took to Instagram to share adorable pictures of the duo while celebrating their togetherness. ""You‚Äôve surpassed all expectations of what I dreamt and wished for. I thank the universe everyday...6 years down and eternity to go,"" wrote mom-to-be Sonam.","['Sonam Kapoor', 'Anand Ahuja']","['Person', 'Person']","['Actress', 'Businessman']","[['mom-to-be'], []]",['Sonam Kapoor'],['Anand Ahuja'],['Spouse'],,,,,,,,,,,,,,
"Raj Singh Chaudhary, the director of 'Thar' opened up about his experience of getting Anil Kapoor on board. ‚ÄúWhen I approached him with the script, he told me that he doesn‚Äôt know me as a director, so he made me shoot a few scenes with Harsh just to see my directorial capabilities,"" he said. Kapoor was impressed with Chaudhary and decided to take the role.","['Raj Singh Chaudhary', 'Anil Kapoor', 'Thar', 'Harsh']","['Person', 'Person', 'Entertainment', 'Person']","['Director', 'Actor', 'Movie', 'Actor']","[[], [], [], []]","['Raj Singh Chaudhary', 'Raj Singh Chaudhary', 'Anil Kapoor']","['Anil Kapoor', 'Harsh', 'Thar']","['Director-actor', 'Directed', 'Actor in']",,,,,,,,,,,,,,
"Actor Vijay's upcoming film 'Thalapathy 66' will hit the big screen on Pongal 2023, said sources close to the film. The movie which is produced as a Tamil-Telugu bilingual, marks Vijay's first collaboration with director Vamsi Paidipally. Earlier, the movie was expected to release by the end of 2022.","['Vijay', 'Thalapathy 66', 'Vamsi Paidipally']","['Person', 'Entertainment', 'Person']","['Actor', 'Movie', 'Director']","[['Upcoming film Thalapathy 66'], ['Release date Pongal 2023', 'Produced as Tamil-Telugu bilingual', 'First collaboration with director Vamsi Paidipally'], []]","['Vijay', 'Thalapathy 66']","['Thalapathy 66', 'Vamsi Paidipally']","['Starring', 'Directed by']",,,,,,,,,,,,,,
"A recent video of actor Shehnaaz Gill dancing with a peacock is going viral online. In the clip posted on #SidNaaz Instagram handle, the actress can be seen channeling her inner happiness as she opens her arms wide as the peacock spreads its feathers in a garden. ""She looks so so happy. Touchwood,"" a fan wrote.","['Shehnaaz Gill', '#SidNaaz', 'Peacock', 'Garden']","['Person', 'Entertainment', 'Wildlife', 'Location']","['Actress', 'Instagram Handle', 'Bird', 'Place']","[[], [], [], []]","['Shehnaaz Gill', '#SidNaaz', 'Fan']","['Peacock', 'Video', 'Comment']","['Dancing with', 'Posted on', 'Written']",,,,,,,,,,,,,,
